ts_open,ts_close,direction,entry_price,avg_fill,exit_price,qty_btc,closed_qty,leverage,margin_usd,gross_pnl,entry_fee,exit_fee,slippage,net_pnl_partial,realized_total,net_pct_margin,duration_sec,exit_reason,confidence,adx_entry,regime_entry,funding_entry,mode
1772693087170,1772693087171,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772693087174,1772693087174,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772693087174,1772693087175,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772693087174,1772693087176,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772695990052,1772695990052,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772695990056,1772695990056,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772695990060,1772695990061,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772695990060,1772695990062,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772695990066,1772695990066,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772695990066,1772695990067,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772695990072,1772695990072,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772695990072,1772695990073,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772695990072,1772695990075,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772696600399,1772696600399,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772696600404,1772696600404,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772696600408,1772696600408,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772696600408,1772696600409,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772696600413,1772696600413,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772696600413,1772696600414,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772696600418,1772696600418,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772696600418,1772696600419,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772696600418,1772696600421,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772697437878,1772697437878,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772697437883,1772697437884,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772697437886,1772697437887,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772697437886,1772697437888,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772697437890,1772697437890,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772697437890,1772697437891,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772697437893,1772697437893,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772697437893,1772697437894,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772697437893,1772697437895,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772697963884,1772697963884,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772697963890,1772697963890,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772697963893,1772697963893,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772697963893,1772697963894,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772697963897,1772697963897,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772697963897,1772697963898,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772697963901,1772697963901,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772697963901,1772697963902,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772697963901,1772697963903,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772702666070,1772702666070,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772702666073,1772702666073,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772702666076,1772702666076,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772702666076,1772702666077,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772702666080,1772702666080,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772702666080,1772702666081,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772702666083,1772702666083,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772702666083,1772702666084,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772702666083,1772702666085,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772702776113,1772702776113,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772702776115,1772702776116,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772702776118,1772702776118,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772702776118,1772702776119,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772702776122,1772702776122,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772702776122,1772702776123,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772702776126,1772702776126,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772702776126,1772702776127,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772702776126,1772702776127,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772706205876,1772706205876,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772706205879,1772706205879,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772706205882,1772706205882,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772706205882,1772706205883,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772706205886,1772706205886,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772706205886,1772706205887,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772706205890,1772706205890,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772706205890,1772706205891,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772706205890,1772706205892,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772706322421,1772706322421,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772706322424,1772706322424,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772706322427,1772706322427,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772706322427,1772706322428,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772706322430,1772706322430,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772706322430,1772706322431,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772706322434,1772706322434,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772706322434,1772706322435,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772706322434,1772706322436,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772707657912,1772707657912,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772707657915,1772707657915,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772707657918,1772707657918,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772707657918,1772707657919,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772707657921,1772707657921,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772707657921,1772707657922,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772707657925,1772707657925,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772707657925,1772707657926,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772707657925,1772707657927,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772709589890,1772709589890,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772709589893,1772709589893,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772709589896,1772709589896,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772709589896,1772709589897,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772709589900,1772709589900,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772709589900,1772709589901,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772709589903,1772709589903,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772709589903,1772709589904,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772709589903,1772709589905,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772709590568,1772709636511,LONG,50000.0,50000.0,52500,0.01,0.0035,10,50.0,8.75,0.07,0.07350000000000001,0.07,8.5365,8.5365,48.78,45,TP2,0.0,0.0,,0.0,paper
1772709590568,1772709637521,LONG,50000.0,50000.0,55000,0.01,0.0025,10,50.0,12.5,0.05,0.055,0.05,12.345,20.881500000000003,98.76,46,TP3,0.0,0.0,,0.0,paper
1772709806135,1772709806135,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772709806138,1772709806138,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772709806141,1772709806141,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772709806141,1772709806142,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772709806144,1772709806144,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772709806144,1772709806145,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772709806148,1772709806148,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772709806148,1772709806149,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772709806148,1772709806150,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772709806783,1772709832061,LONG,50000.0,50000.0,52500,0.01,0.0035,10,50.0,8.75,0.07,0.07350000000000001,0.07,8.5365,8.5365,48.78,25,TP2,0.0,0.0,,0.0,paper
1772709806783,1772709833069,LONG,50000.0,50000.0,55000,0.01,0.0025,10,50.0,12.5,0.05,0.055,0.05,12.345,20.881500000000003,98.76,26,TP3,0.0,0.0,,0.0,paper
1772710028740,1772710028741,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772710028743,1772710028743,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772710028746,1772710028746,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772710028746,1772710028747,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772710028749,1772710028749,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772710028749,1772710028751,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772710028753,1772710028753,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772710028753,1772710028754,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772710028753,1772710028755,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
1772710029434,1772710060160,LONG,50000.0,50000.0,52500,0.01,0.0035,10,50.0,8.75,0.07,0.07350000000000001,0.07,8.5365,8.5365,48.78,30,TP2,0.0,0.0,,0.0,paper
1772710029434,1772710061164,LONG,50000.0,50000.0,55000,0.01,0.0025,10,50.0,12.5,0.05,0.055,0.05,12.345,20.881500000000003,98.76,31,TP3,0.0,0.0,,0.0,paper
1772710163798,1772710163798,LONG,50000.0,50000.0,49000.0,0.01,0.01,10,50.0,-10.0,0.2,0.196,0.2,-10.596,-10.596,-21.192,0,STOP,75.0,0.0,TREND,0.0,paper
1772710163801,1772710163801,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772710163805,1772710163805,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772710163805,1772710163806,LONG,50000.0,50000.0,50000.0,0.01,0.006,10,50.0,0.0,0.12000000000000001,0.12000000000000001,0.12000000000000001,-0.36000000000000004,3.3984,-1.2000000000000002,0,STOP,75.0,0.0,TREND,0.0,paper
1772710163808,1772710163808,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772710163808,1772710163809,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772710163812,1772710163812,LONG,50000.0,50000.0,51000.0,0.01,0.004,10,50.0,4.0,0.08,0.0816,0.08,3.7584,3.7584,18.792,0,TP1,75.0,0.0,TREND,0.0,paper
1772710163812,1772710163813,LONG,50000.0,50000.0,52500.0,0.01,0.003,10,50.0,7.5,0.060000000000000005,0.063,0.060000000000000005,7.317,11.0754,48.78,0,TP2,75.0,0.0,TREND,0.0,paper
1772710163812,1772710163814,LONG,50000.0,50000.0,55000.0,0.01,0.003,10,50.0,15.0,0.060000000000000005,0.066,0.060000000000000005,14.814,25.889400000000002,98.76,0,TP3,75.0,0.0,TREND,0.0,paper
